,Date,Timestamp,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX,dYdX
,,,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives,Derivatives
,,,ethereum,Total,ethereum,ethereum,ethereum,ethereum,Total,Total,Total,Total,Total,ethereum,ethereum,ethereum,ethereum,Total,Total,Total,Total,Total
,,,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens
,,,,,WETH,USDC,SAI,DAI,UNKNOWN (0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359),WETH,USDC,DAI,SAI,WETH,USDC,SAI,DAI,UNKNOWN (0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359),WETH,USDC,DAI,SAI
,05/02/2021,1612483200,,201743122,,,,,,,,,,,,,,,,,,
,06/02/2021,1612569600,,204937376,,,,,,,,,,,,,,,,,,
,07/02/2021,1612656000,,208386513,,,,,,,,,,,,,,,,,,
,08/02/2021,1612742400,,189695832,,,,,,,,,,,,,,,,,,
,09/02/2021,1612828800,,205262348,,,,,,,,,,,,,,,,,,
,10/02/2021,1612915200,,196471393,,,,,,,,,,,,,,,,,,
,11/02/2021,1613001600,,193444994,,,,,,,,,,,,,,,,,,
,12/02/2021,1613088000,,197612904,,,,,,,,,,,,,,,,,,
,13/02/2021,1613174400,,214406227,,,,,,,,,,,,,,,,,,
,14/02/2021,1613260800,,209947329,,,,,,,,,,,,,,,,,,
,15/02/2021,1613347200,,213398196,,,,,,,,,,,,,,,,,,
,16/02/2021,1613433600,,205892868,,,,,,,,,,,,,,,,,,
,17/02/2021,1613520000,,202295501,,,,,,,,,,,,,,,,,,
,18/02/2021,1613606400,,214970898,,,,,,,,,,,,,,,,,,
,19/02/2021,1613692800,,233528196,,,,,,,,,,,,,,,,,,
,20/02/2021,1613779200,,254457537,,,,,,,,,,,,,,,,,,
,21/02/2021,1613865600,,254171924,,,,,,,,,,,,,,,,,,
,22/02/2021,1613952000,,265024130,,,,,,,,,,,,,,,,,,
,23/02/2021,1614038400,,269552920,,,,,,,,,,,,,,,,,,
,24/02/2021,1614124800,,233041232,,,,,,,,,,,,,,,,,,
,25/02/2021,1614211200,,236376883,,,,,,,,,,,,,,,,,,
,26/02/2021,1614297600,,214425890,,,,,,,,,,,,,,,,,,
,27/02/2021,1614384000,,217477486,,,,,,,,,,,,,,,,,,
,28/02/2021,1614470400,,227129663,,,,,,,,,,,,,,,,,,
,01/03/2021,1614556800,,228587209,,,,,,,,,,,,,,,,,,
,02/03/2021,1614643200,,244730683,,,,,,,,,,,,,,,,,,
,03/03/2021,1614729600,,250774042,,,,,,,,,,,,,,,,,,
,04/03/2021,1614816000,,221420565,,,,,,,,,,,,,,,,,,
,05/03/2021,1614902400,,226608266,,,,,,,,,,,,,,,,,,
,06/03/2021,1614988800,,224720810,,,,,,,,,,,,,,,,,,
,07/03/2021,1615075200,,259768826,,,,,,,,,,,,,,,,,,
,08/03/2021,1615161600,,245154560,,,,,,,,,,,,,,,,,,
,09/03/2021,1615248000,,253263642,,,,,,,,,,,,,,,,,,
,10/03/2021,1615334400,,256159665,,,,,,,,,,,,,,,,,,
,11/03/2021,1615420800,,245794938,,,,,,,,,,,,,,,,,,
,12/03/2021,1615507200,,250996134,,,,,,,,,,,,,,,,,,
,13/03/2021,1615593600,,248691492,,,,,,,,,,,,,,,,,,
,14/03/2021,1615680000,,265887157,,,,,,,,,,,,,,,,,,
,15/03/2021,1615766400,,253759673,,,,,,,,,,,,,,,,,,
,16/03/2021,1615852800,,243317125,,,,,,,,,,,,,,,,,,
,17/03/2021,1615939200,,246765514,,,,,,,,,,,,,,,,,,
,18/03/2021,1616025600,,247005694,,,,,,,,,,,,,,,,,,
,19/03/2021,1616112000,,240755052,,,,,,,,,,,,,,,,,,
,20/03/2021,1616198400,,234588885,,,,,,,,,,,,,,,,,,
,21/03/2021,1616284800,,240940530,,,,,,,,,,,,,,,,,,
,22/03/2021,1616371200,,236728406,,,,,,,,,,,,,,,,,,
,23/03/2021,1616457600,,238171275,,,,,,,,,,,,,,,,,,
,24/03/2021,1616544000,,232965039,,,,,,,,,,,,,,,,,,
,25/03/2021,1616630400,,227317854,,,,,,,,,,,,,,,,,,
,26/03/2021,1616716800,,234807779,,,,,,,,,,,,,,,,,,
,27/03/2021,1616803200,,242837320,,,,,,,,,,,,,,,,,,
,28/03/2021,1616889600,,239055639.56,,,,,,,,,,,,,,,,,,
,29/03/2021,1616976000,,234095059.26,,,,,,,,,,,,,,,,,,
,30/03/2021,1617062400,,247873721.85,,,,,,,,,,,,,,,,,,
,31/03/2021,1617148800,,252725868.39,,,,,,,,,,,,,,,,,,
,01/04/2021,1617235200,,278427912.64,,,,,,,,,,,,,,,,,,
,02/04/2021,1617321600,,279408517.17,,,,,,,,,,,,,,,,,,
,03/04/2021,1617408000,,304087974.7,,,,,,,,,,,,,,,,,,
,04/04/2021,1617494400,,263040063.94,,,,,,,,,,,,,,,,,,
,05/04/2021,1617580800,,290492365.28,,,,,,,,,,,,,,,,,,
,06/04/2021,1617667200,,300857296.64761174,,,,,,,,,,,,,,,,,,
,07/04/2021,1617753600,,288431576.7188393,,,,,,,,,,,,,,,,,,
,08/04/2021,1617840000,,270221108.5042469,,,,,,,,,,,,,,,,,,
,09/04/2021,1617926400,,277277272.7446568,,,,,,,,,,,,,,,,,,
,10/04/2021,1618012800,,272167071.5651841,,,,,,,,,,,,,,,,,,
,11/04/2021,1618099200,,286410137.1743622,,,,,,,,,,,,,,,,,,
,12/04/2021,1618185600,,275147543.00469935,,,,,,,,,,,,,,,,,,
,13/04/2021,1618272000,,286917486.0155623,,,,,,,,,,,,,,,,,,
,14/04/2021,1618358400,,302713997.84385926,,,,,,,,,,,,,,,,,,
,15/04/2021,1618444800,,307242972.66937447,,,,,,,,,,,,,,,,,,
,16/04/2021,1618531200,,315884230.49746144,,,,,,,,,,,,,,,,,,
,17/04/2021,1618617600,,306745070.6978439,,,,,,,,,,,,,,,,,,
,18/04/2021,1618704000,,294480146.8223799,,,,,,,,,,,,,,,,,,
,19/04/2021,1618790400,,284993625.4374948,,,,,,,,,,,,,,,,,,
,20/04/2021,1618876800,,267651215.3468561,,,,,,,,,,,,,,,,,,
,21/04/2021,1618963200,,283131334.0363457,,,,,,,,,,,,,,,,,,
,22/04/2021,1619049600,,286052505.7759644,,,,,,,,,,,,,,,,,,
,23/04/2021,1619136000,,297412531.6651881,,,,,,,,,,,,,,,,,,
,24/04/2021,1619222400,,282703491.91648626,,,,,,,,,,,,,,,,,,
,25/04/2021,1619308800,,269685404.0911738,,,,,,,,,,,,,,,,,,
,26/04/2021,1619395200,,270219730.445041,,,,,,,,,,,,,,,,,,
,27/04/2021,1619481600,,283744683.9149937,,,,,,,,,,,,,,,,,,
,28/04/2021,1619568000,,288146959.923721,,,,,,,,,,,,,,,,,,
,29/04/2021,1619654400,,285596360.402676,,,,,,,,,,,,,,,,,,
,30/04/2021,1619740800,,227396289.6762248,,,,,,,,,,,,,,,,,,
,01/05/2021,1619827200,,220701055.1879338,,,,,,,,,,,,,,,,,,
,02/05/2021,1619913600,,222563221.08947426,,,,,,,,,,,,,,,,,,
,03/05/2021,1620000000,,239068191.44224662,,,,,,,,,,,,,,,,,,
,04/05/2021,1620086400,,242015063.6924118,,,,,352.59434480533065,191317032.90563172,27527252.593703695,23170425.598731603,,,,,,20.275695503469272,56279.64726293808,27594694.025903,23171723.215231657,
,05/05/2021,1620172800,,231332179.80688184,,,,,326.43869760585534,175136933.15019903,28832076.834371004,27362843.3836142,,,,,,20.275695503469272,53716.06515424363,28851667.116343,27563644.534044717,
,06/05/2021,1620259200,,246347769.59563085,,,,,363.543220377204,198638608.5588986,24491772.162477,23217025.33103487,,,,,,20.275695503469272,56408.02637511106,24491772.162477,23217025.33103487,
,07/05/2021,1620345600,,267270186.71516752,,,,,367.5983594778979,206975443.20877784,24772918.040318865,35521457.86771135,,,,,,20.275695503469272,58959.97174393462,24780649.602995,35555128.57447138,
,08/05/2021,1620432000,,265037917.18121013,,,,,362.7321925570653,203670793.1877188,23713103.75985825,37653657.50144053,,,,,,20.275695503469272,58534.16367421909,23777683.949465,37653657.50144053,
,09/05/2021,1620518400,,293038566.70760584,,,,,394.9705484075814,228880964.3719453,23182979.089437,40974228.27567515,,,,,,20.275695503469272,58848.12741767784,23182979.089437,40974228.27567515,
,10/05/2021,1620604800,,287395249.6265863,,,,,409.56904917007927,233563105.309342,23566469.31955907,30265265.42863606,,,,,,20.275695503469272,59877.68904043203,23600406.7044,30265265.42863606,
,11/05/2021,1620691200,,297742490.5657987,,,,,429.8447446735486,247574453.26152515,25275980.597407,24891626.862121865,,,,,,20.275695503469272,62957.11640423991,25275980.597407,24893817.518063456,
,12/05/2021,1620777600,,319069141.89889604,,,,,429.8447446735486,258609636.6597187,27630990.534158,32828084.860274684,,,,,,20.275695503469272,62004.06072136823,27630990.534158,32828084.860274684,
,13/05/2021,1620864000,,288336351.4419513,,,,,366.5845747027244,239323735.63041055,27094240.589304,21918008.63766204,,,,,,20.275695503469272,64582.77287911578,27094240.589304,22062940.091120612,
,14/05/2021,1620950400,,309049511.5554824,,,,,479.11468474697887,267892353.0653141,25082720.43472124,16073958.940762307,,,,,,20.275695503469272,65668.09896955603,25086558.678199,16073958.940762307,
,15/05/2021,1621036800,,271940954.8431071,,,,,405.91942397945485,239445237.9094907,17364064.554575,15131246.459617455,,,,,,20.275695503469272,65084.32669461558,17364064.554575,15140436.704697207,
,16/05/2021,1621123200,,313849094.8777766,,,,,366.38181774768975,235351430.74412307,17468215.97789046,61029081.773945354,,,,,,20.275695503469272,65170.83342400882,17295263.344446,61029081.773945354,
,17/05/2021,1621209600,,283845029.2595947,,,,,325.8304267407512,218500919.66321498,16009571.05919,49334212.70676291,,,,,,20.275695503469272,66302.81282452283,16009571.05919,49334212.70676291,
,18/05/2021,1621296000,,295687434.2601326,,,,,339.2123857730409,222679468.75018847,15371736.29757,57635889.99998836,,,,,,20.275695503469272,65926.55594509516,15371736.29757,58055573.742573425,
,19/05/2021,1621382400,,198215963.6701036,,,,,299.47202258624117,133564923.36204076,27305920.299358275,37344820.536681965,,,,,,20.275695503469272,53556.003320879405,27396685.518481,37536330.89691804,
,20/05/2021,1621468800,,187724708.8826029,,,,,281.4266535881535,129059670.46413665,18345239.9452318,40319517.04658084,,,,,,20.275695503469272,46893.4450252841,18483366.140399,39920313.90750579,
,21/05/2021,1621555200,,162983547.04141945,,,,,,103387462.6166626,21857399.37355216,37738442.95940036,242.09180431142315,,,,,,44980.60144558498,21970260.602266,37806797.64955075,20.275695503469276
,22/05/2021,1621641600,,154344327.9135717,,,,,,102314472.74725956,19152581.403842,32877032.07617974,241.68629040135377,,,,,,43400.66883876559,19152581.403842,32877032.07617974,20.275695503469276
,23/05/2021,1621728000,,149038768.80897942,,,,,,102386101.06752823,21086675.069368713,25565785.45447442,207.21760804545602,,,,,,48735.55992456779,21087792.722383,25565785.45447442,20.275695503469276
,24/05/2021,1621814400,,168640875.29278666,,,,,,116878915.87668662,26460825.452776,25300891.060491882,242.90283213156192,,,,,,44770.21568530576,26460825.452776,25300891.060491882,20.275695503469276
,25/05/2021,1621900800,,169630234.19077778,,,,,,109753882.30513114,35877319.685535,23998765.371958837,266.82815282565565,,,,,,40669.77029530624,35877319.685535,23998765.371958837,20.275695503469276
,26/05/2021,1621987200,,164601544.2791107,,,,,,111349092.00592627,32760792.732593585,20491366.556790814,292.983800025131,,,,,,39485.35360013839,32848070.054729,20519971.396918118,20.275695503469276
,27/05/2021,1622073600,,159473253.57519037,,,,,,124132270.36493342,16191467.579468587,19149226.093856584,289.53693178954126,,,,,,45010.52282210179,16254306.729284,19149226.093856584,20.275695503469276
,28/05/2021,1622160000,,144962793.9331703,,,,,,101240374.9979734,23038876.188709,20683290.71959278,252.02689510812309,,,,,,41976.405979655945,23038876.188709,20478505.66296315,20.275695503469276
,29/05/2021,1622246400,,139125411.89557356,,,,,,95337909.86371239,22993013.984109,20794250.21384391,237.8339082556946,,,,,,42025.18298313595,22993013.984109,20808066.77017931,20.275695503469276
,30/05/2021,1622332800,,144712893.0308349,,,,,,98368100.91085857,23346116.222857345,22998421.437140435,254.4599785685394,,,,,,40994.22432064986,23377605.857948,22998421.437140435,20.275695503469276
,31/05/2021,1622419200,,154333780.5778511,,,,,,110381036.00195077,22205701.679126,21746762.28114855,280.61562576801475,,,,,,41603.92440728751,22205701.679126,21748980.677177623,20.275695503469276
,01/06/2021,1622505600,,152064250.74071983,,,,,,107218652.22268546,23137099.147567,21708229.29820326,270.07226410621075,,,,,,41313.26041424961,23137099.147567,21708229.29820326,20.275695503469276
,02/06/2021,1622592000,,157339711.31166983,,,,,,113663905.59134193,26190861.779419,17484657.648088392,286.29282050898615,,,,,,41954.16633127443,26190861.779419,17484657.648088392,20.275695503469276
,03/06/2021,1622678400,,163386138.1914184,,,,,,119909167.6910204,26504908.939005,16971763.305912174,298.25548085603305,,,,,,42155.780838698935,26504908.939005,16971763.305912174,20.275695503469276
,04/06/2021,1622764800,,196945613.54288328,,,,,,112348985.0394132,62947718.79184,21648628.48773346,281.22389663311884,,,,,,41971.69174882254,62947718.79184,21648628.48773346,20.275695503469276
,05/06/2021,1622851200,,193738925.10103428,,,,,,109114694.90860671,63979461.77321,20644499.157981288,269.26123628607195,,,,,,41920.11084036648,63979461.77321,20644499.157981288,20.275695503469276
,06/06/2021,1622937600,,197552920.52739793,,,,,,112419388.18883456,64496590.020083,20636662.513882417,279.804597947876,,,,,,41563.68913534876,64496590.020083,20636662.513882417,20.275695503469276
,07/06/2021,1623024000,,192496897.65597978,,,,,,108503948.3754997,64794440.424277835,19198227.63230562,281.22389663311884,,,,,,41309.8155309735,64964322.126639,19198227.63230562,20.275695503469276
,08/06/2021,1623110400,,188165074.78198075,,,,,,98408779.23959295,62513685.847075,27242344.08370168,265.61161109544753,,,,,,38940.616599565896,62513685.847075,27242344.08370168,20.275695503469276
,09/06/2021,1623196800,,190960272.74052286,,,,,,104303552.2999327,61241320.973486,25415128.583812226,270.8832919263495,,,,,,39965.95625732628,61241320.973486,25415128.583812226,20.275695503469276
,10/06/2021,1623283200,,187530038.74089062,,,,,,99717498.47887613,61297961.90210415,26514318.425493985,259.9344163544761,,,,,,40085.18052406141,61303847.071423,26514318.425493985,20.275695503469276
,11/06/2021,1623369600,,179643089.8970043,,,,,,89703829.48589467,64831590.913049355,25107420.91803343,248.58002687253332,,,,,,38130.14256149431,64938934.972559,25107420.91803343,20.275695503469276
,12/06/2021,1623456000,,181664778.13754112,,,,,,91206587.78857015,65690431.44205043,24767503.02764327,255.87927725378225,,,,,,38023.340888218685,65040031.130743,24767503.02764327,20.275695503469276
,13/06/2021,1623542400,,184697248.30083376,,,,,,95404517.56663878,64922064.424496435,24370396.642948337,269.6667501961414,,,,,,37979.80778773668,64927388.470351,24370396.642948337,20.275695503469276
,14/06/2021,1623628800,,187510831.4372647,,,,,,98745716.2890203,65127211.517973,23637633.152493406,270.4777780162801,,,,,,38407.36375549698,65127211.517973,23637633.152493406,20.275695503469276
,15/06/2021,1623715200,,188351880.1865664,,,,,,98972271.03042798,66012944.53618006,23366394.142180353,270.4777780162801,,,,,,38688.85098290489,66022121.611084,23366394.142180353,20.275695503469276
,16/06/2021,1623801600,,179797907.09715846,,,,,,89357573.46883795,66648706.233152136,23791360.16150165,267.233666735725,,,,,,37746.77942661776,66788427.623741,23800499.55333013,20.275695503469276
,17/06/2021,1623888000,,182475832.2835547,,,,,,82805974.49384078,75762944.60322538,23906668.458843805,244.72764472687416,,,,,,35055.34131779979,75012816.438837,23669968.77113248,20.275695503469276
,18/06/2021,1623974400,,173185639.01568192,,,,,,81079802.25899044,68870728.332724,23234878.49758047,229.9263870093416,,,,,,36598.92850777771,68870728.332724,23234878.49758047,20.275695503469276
,19/06/2021,1624060800,,171467946.28236938,,,,,,80609810.84560126,68586191.953681,22271706.865720574,236.61736652548646,,,,,,36918.38222161215,68586191.953681,22271706.865720574,20.275695503469276
,20/06/2021,1624147200,,174725415.8678602,,,,,,81591385.33673541,69146266.614637,23987523.24398213,240.67250562618028,,,,,,36200.41232751318,69146266.614637,23987523.24398213,20.275695503469276
,21/06/2021,1624233600,,160354706.57532102,,,,,,73317713.86735198,63543605.127963,23493185.634078808,201.94592721455402,,,,,,38649.295660175005,63543605.127963,23493185.634078808,20.275695503469276
,22/06/2021,1624320000,,156700696.88897195,,,,,,72954315.85596307,63170426.597345,20575752.48973667,201.94592721455402,,,,,,38628.985569108736,63170426.597345,20575752.48973667,20.275695503469276
,23/06/2021,1624406400,,160572815.6122555,,,,,,75984813.23053408,63064198.767097,21523598.627342887,204.98728154007438,,,,,,39048.472555531385,63064198.767097,21523598.627342887,20.275695503469276
,24/06/2021,1624492800,,162501753.75455403,,,,,,76427857.87169498,63848873.947459,22224814.31227808,207.6231219555254,,,,,,38450.78577622906,63848873.947459,22224814.31227808,20.275695503469276
,25/06/2021,1624579200,,158647726.22050938,,,,,,69839445.73615904,64138825.159003,24669264.73380962,190.5915377326112,,,,,,38345.089734019486,64138825.159003,24762371.249708522,20.275695503469276
,26/06/2021,1624665600,,157924293.78251758,,,,,,68287465.52764088,64331579.159247,25305059.315119784,189.7805099124724,,,,,,37966.166396633496,64331579.159247,25054514.173385926,20.275695503469276
,27/06/2021,1624752000,,163840595.6899267,,,,,,76890371.888927,62581284.982184,24368746.199708443,192.6191072829581,,,,,,39330.918222841894,62581284.982184,24127471.484859843,20.275695503469276
,28/06/2021,1624838400,,169450509.9058306,,,,,,84271919.99950674,61058226.31781,24120143.597217627,219.99129621264163,,,,,,40193.22067826922,61058226.31781,24120143.597217627,20.275695503469276
,29/06/2021,1624924800,,179754305.81335425,,,,,,88151837.10428493,67904052.52831,23698187.065400135,229.11535918920282,,,,,,40510.023714659554,67904052.52831,23698234.461869057,20.275695503469276
,30/06/2021,1625011200,,180396878.16031936,,,,,,91946359.0739888,65502079.874491,22948214.75989035,224.45194922340488,,,,,,40641.789579902754,65502079.874491,22948214.75989035,20.275695503469276
,01/07/2021,1625097600,,174283697.87674344,,,,,,85424411.866589,65974064.181814,22885001.02601639,220.80232403278043,,,,,,40172.12262003,65974064.181814,22885001.02601639,20.275695503469276
,02/07/2021,1625184000,,173972242.20359164,,,,,,87249862.07584912,63919866.88696184,22802298.52116529,214.71961538173963,,,,,,40475.90558352622,63286996.917784,22576533.189272564,20.275695503469276
,03/07/2021,1625270400,,175129608.5559394,,,,,,93337828.57946797,59290432.486388,22501114.72509905,232.7649843798273,,,,,,42451.94985125915,59290432.486388,22501114.72509905,20.275695503469276
,04/07/2021,1625356800,,180799532.40320367,,,,,,99013686.73936974,59308665.085582,22476932.40373898,248.17451296246395,,,,,,42492.04424542833,59308665.085582,22513268.819613837,20.275695503469276
,05/07/2021,1625443200,,176311411.44525984,,,,,,94251372.9801211,59636240.200919,22423563.67442276,234.58979697513954,,,,,,42028.84808303134,59636240.200919,22201548.192497782,20.275695503469276
,06/07/2021,1625529600,,185832166.39504188,,,,,,88966627.76649772,74824603.568246,22040688.102326944,246.95797123225577,,,,,,38395.51327580379,74824603.568246,22040688.102326944,20.275695503469276
,07/07/2021,1625616000,,186325961.8214823,,,,,,88389481.76083781,76987067.678548,20949159.341416597,253.04067988329658,,,,,,38014.36536016352,76987067.678548,20949159.341416597,20.275695503469276
,08/07/2021,1625702400,,180355274.11319673,,,,,,76250303.31369667,83244136.728618,20860606.57757851,227.4933035489253,,,,,,35981.04139983233,83244136.728618,20860606.57757851,20.275695503469276
,09/07/2021,1625788800,,178715416.47269788,,,,,,87127569.84810752,70845296.597925,20742326.99401482,223.03265053816204,,,,,,40237.54801721101,70845296.597925,20742326.99401482,20.275695503469276
,10/07/2021,1625875200,,177259384.60461622,,,,,,84888168.15109953,71816399.908311,20554598.175965145,218.3692405723641,,,,,,39946.809292621525,71816399.908311,20554598.175965145,20.275695503469276
,11/07/2021,1625961600,,178519245.0099296,,,,,,86157127.41017093,71809173.506405,20552709.098042794,234.9953108852089,,,,,,39976.58090941909,71809173.506405,20552709.098042794,20.275695503469276
,12/07/2021,1626048000,,174441759.1280439,,,,,,81359042.47784479,72531391.367986,20551105.088159952,220.19405316767632,,,,,,39894.203836402805,72531391.367986,20551105.088159952,20.275695503469276
,13/07/2021,1626134400,,169046577.52270418,,,,,,73950382.195969,74830476.99523,20265506.247730225,212.08377496628864,,,,,,38118.75370926237,74830476.99523,20265506.247730225,20.275695503469276
,14/07/2021,1626220800,,171544991.89830452,,,,,,75853555.23989974,77642090.373355,18049135.620573506,210.66447628104578,,,,,,37792.23725532093,77642090.373355,18049135.620573506,20.275695503469276
,15/07/2021,1626307200,,169449724.07854718,,,,,,72976287.8209142,78428257.65686725,18044972.396942448,206.20382327028253,,,,,,37756.380739496795,77651740.254324,18044972.396942448,20.275695503469276
,16/07/2021,1626393600,,166891197.1620937,,,,,,71542024.79516773,76996314.268998,18352656.152000774,201.94592721455402,,,,,,38029.994043784674,76996314.268998,18372590.412598442,20.275695503469276
,17/07/2021,1626480000,,166305600.66404152,,,,,,70354933.13465649,77352783.782836,18597681.80062183,201.94592721455402,,,,,,36978.50463560541,77352783.782836,18597681.80062183,20.275695503469276
,18/07/2021,1626566400,,165388468.55286983,,,,,,65734295.357617594,80075275.821099,19578695.63098297,201.74317025951927,,,,,,34709.71278183237,80075275.821099,19578695.63098297,20.275695503469276
,19/07/2021,1626652800,,162749580.87312245,,,,,,53145172.388223305,90146310.383677,19457907.50968443,190.5915377326112,,,,,,29108.679933300453,90146310.383677,19457907.50968443,20.275695503469276
,20/07/2021,1626739200,,159360615.17708516,,,,,,54734088.44954971,85611682.893286,19014655.27028126,188.5639681822643,,,,,,30748.278691034462,85611682.893286,19014655.27028126,20.275695503469276
,21/07/2021,1626825600,,165325264.00673187,,,,,,77933258.66601512,68754484.897751,18637316.469468992,203.97349676490091,,,,,,39350.49339608638,68754484.897751,18637316.469468992,20.275695503469276
,22/07/2021,1626912000,,165590725.1569689,,,,,,78543516.12253784,68424629.302314,18622370.284182504,209.44793455083763,,,,,,39034.62272819513,68424629.302314,18622370.284182504,20.275695503469276
,23/07/2021,1626998400,,169487096.55400783,,,,,,80219480.19122608,70560154.269588,18707244.940494902,217.15269884215596,,,,,,38271.922382791396,70560154.269588,18522024.693559308,20.275695503469276
,24/07/2021,1627084800,,169664726.03026038,,,,,,78778773.44910774,72478383.215774,18407343.291373797,226.07400486368243,,,,,,36383.55899793913,72478383.215774,18407343.291373797,20.275695503469276
,25/07/2021,1627171200,,169335940.9978429,,,,,,78379149.85096501,72567598.957064,18388968.751649473,223.43816444823142,,,,,,36091.14972186076,72567598.957064,18388968.751649473,20.275695503469276
,26/07/2021,1627257600,,172403563.1052495,,,,,,75301975.18911573,78430197.576175,18671140.3406332,249.99932555777616,,,,,,33604.95144105486,78430197.576175,18686930.797156796,20.275695503469276
,27/07/2021,1627344000,,173645152.86346582,,,,,,74618029.83205453,80542688.038341,18484193.712293807,241.2807764912844,,,,,,32647.73460744876,80542688.038341,18484193.712293807,20.275695503469276
,28/07/2021,1627430400,,172972068.21106023,,,,,,75179185.03233176,79482589.160136,18310052.73781596,241.2807764912844,,,,,,32861.62606593018,79482589.160136,18314246.700310335,20.275695503469276
,29/07/2021,1627516800,,175682872.17810786,,,,,,78022374.80601814,79288760.911647,18371488.08317279,248.37726991749864,,,,,,32896.12645608705,79288760.911647,18189592.16155722,20.275695503469276
,30/07/2021,1627603200,,178277906.9911067,,,,,,79219270.34574825,79234040.341616,19824343.871333405,252.43240901819246,,,,,,32472.769821503978,79234040.341616,19824343.871333405,20.275695503469276
,31/07/2021,1627689600,,181846648.73685396,,,,,,83507464.39312229,78602905.584254,19736019.433332175,259.32614548937204,,,,,,32881.096985888886,78602905.584254,19736019.433332175,20.275695503469276
,01/08/2021,1627776000,,188055705.0324661,,,,,,86389713.48792711,82496097.3317,19169625.35711662,268.8557223760026,,,,,,33117.52504731582,82496097.3317,19169625.35711662,20.275695503469276
,02/08/2021,1627862400,,184349350.06389225,,,,,,87302772.80368404,78174945.519314,18871358.830032736,272.9108614766965,,,,,,33703.07981689117,78174945.519314,18871358.830032736,20.275695503469276
,03/08/2021,1627948800,,188005487.27322084,,,,,,84126501.13958643,85185091.491513,18693638.357330255,256.28479116385165,,,,,,33199.223808928386,85185091.491513,18508552.829039857,20.275695503469276
,04/08/2021,1628035200,,187246553.6842975,,,,,,83421532.95028771,85226420.82816595,18598343.710372325,256.1954715116973,,,,,,33195.54200477891,85305627.995593,18485126.529240098,20.275695503469276
,05/08/2021,1628121600,,201167845.8889013,,,,,,94416854.3193901,88605321.88495289,18145381.130607232,288.5539510753475,,,,,,34581.25485548792,88597399.404299,18234431.38625052,20.275695503469276
,06/08/2021,1628208000,,208836159.97596082,,,,,,94010700.27026469,96475617.58894274,18349552.1743077,289.9424456996107,,,,,,33228.956895731164,96617384.564833,18372640.32714183,20.275695503469276
,07/08/2021,1628294400,,225074896.92031154,,,,,,94701014.92094602,112122330.37377277,18251249.7204867,301.9051060466575,,,,,,32775.14735452946,112089606.742563,18248281.757540397,20.275695503469276
,08/08/2021,1628380800,,263933795.50219733,,,,,,100683951.90529649,147021288.7181952,16228240.60542532,314.2732803037738,,,,,,32073.413021695604,146896799.393069,16231851.558990017,20.275695503469276
,09/08/2021,1628467200,,264681448.3407326,,,,,,94395126.7872692,154695533.560672,15590468.853344178,319.1394472246064,,,,,,31150.78117351361,154695533.560672,15535297.716267081,20.275695503469276
,10/08/2021,1628553600,,322924320.90844625,,,,,,107165403.44222748,200253029.295836,15505558.69033083,329.4800519313757,,,,,,33955.331612488786,200253029.295836,15505558.69033083,20.275695503469276
,11/08/2021,1628640000,,322891683.37886727,,,,,,106809302.13642772,200576363.0720568,15505688.69033083,329.4800519313757,,,,,,33955.14437195693,200601839.505674,15505688.69033083,20.275695503469276
,12/08/2021,1628726400,,321995361.03205085,,,,,,102468545.39303067,207185951.996903,12340527.268328741,336.3737884025553,,,,,,33919.761063067315,207185951.996903,12340527.268328741,20.275695503469276
,13/08/2021,1628812800,,355748616.96872735,,,,,,114638661.68546824,229669266.3534,11440355.394668074,333.5351910320696,,,,,,34646.80688515653,229669266.3534,11440355.394668074,20.275695503469276
,14/08/2021,1628899200,,360014150.7022004,,,,,,110310609.19392008,236409799.715864,13293411.906850455,329.8855658414451,,,,,,33764.28161964815,236409799.715864,13293544.842298878,20.275695503469276
,15/08/2021,1628985600,,360451719.93052495,,,,,,111596239.43897015,235549795.8397048,13305335.909887359,348.7419626596715,,,,,,33801.47309087031,235639574.517596,13305335.909887359,20.275695503469276
,16/08/2021,1629072000,,366032728.1561748,,,,,,107937196.98268135,242916231.5570979,15178958.579197148,341.03719836835324,,,,,,34135.196148916475,243647906.219475,15178958.579197148,20.275695503469276
,17/08/2021,1629158400,,363769995.318472,,,,,,102130874.8969383,247027137.54729164,14611641.837043766,341.03719836835324,,,,,,33659.56928015948,247321202.457013,14611641.837043766,20.275695503469276
,18/08/2021,1629244800,,367726338.0738878,,,,,,100591599.46557437,252556334.667463,14578062.903652072,341.03719836835324,,,,,,32974.79789467323,252556334.667463,14578062.903652072,20.275695503469276
